Evasao,Genero,Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Servico_Telefone,Multiplas_Linhas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Fatura_Mensal,Fatura_Diaria
0,Male,0,1,1,65,1,1,DSL,1,1,0,0,0,1,Two year,1,Mailed check,69.55,2.3183333333333334
1,Male,0,0,0,38,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.45,2.3483333333333336
0,Male,0,0,0,64,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Credit card (automatic),99.25,3.308333333333333
0,Male,0,1,0,71,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),98.65,3.2883333333333336
1,Male,0,1,0,59,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.75,3.558333333333333
0,Male,0,1,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.9,0.9966666666666666
0,Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.4,0.8466666666666666
1,Male,0,1,1,30,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,3.146666666666667
0,Male,0,1,0,6,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,25.1,0.8366666666666667
1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.55,2.3183333333333334
0,Male,0,0,0,37,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,91.15,3.0383333333333336
0,Female,0,0,0,68,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,54.45,1.815
0,Male,0,0,1,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,0.8266666666666667
1,Female,0,0,0,16,1,1,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),65.2,2.1733333333333333
0,Male,0,1,1,59,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,34.8,1.16
0,Female,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.5,2.35
0,Male,0,1,1,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.0,0.6666666666666666
0,Female,0,1,0,64,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),105.4,3.5133333333333336
0,Female,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.0,1.5
0,Male,0,0,0,49,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.9,0.6633333333333333
0,Male,0,1,0,69,1,1,Fiber optic,0,1,0,1,1,0,Two year,1,Mailed check,92.45,3.0816666666666666
0,Male,1,0,0,55,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,44.85,1.495
0,Male,0,1,0,37,1,1,DSL,1,0,1,0,1,1,One year,0,Mailed check,79.25,2.6416666666666666
0,Female,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.45,0.815
1,Male,0,0,0,43,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.4,3.3800000000000003
1,Male,0,1,0,30,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.05,3.135
1,Female,0,1,0,25,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,3.498333333333333
0,Male,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.15,0.6716666666666666
0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,2.335
0,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,2.3400000000000003
1,Male,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,2.833333333333333
0,Male,0,1,0,35,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,69.0,2.3
0,Male,0,0,0,67,0,0,DSL,1,0,0,1,1,0,Two year,0,Electronic check,43.9,1.4633333333333334
1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.45,2.981666666666667
1,Male,0,1,0,65,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),91.85,3.0616666666666665
0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.6,2.353333333333333
0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.25,0.6416666666666667
0,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.45,0.6816666666666666
0,Female,0,0,0,43,1,0,DSL,0,1,0,1,0,0,One year,0,Electronic check,55.45,1.8483333333333332
0,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.55,2.3516666666666666
0,Male,0,0,1,47,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.55,0.685
0,Female,0,1,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,0.6733333333333333
0,Female,0,0,0,37,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.8,0.66
0,Male,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),103.25,3.441666666666667
1,Female,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,81.15,2.705
0,Male,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,0.6566666666666666
0,Female,0,0,1,41,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),88.5,2.95
0,Female,0,0,0,4,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,29.15,0.9716666666666666
0,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,0.6466666666666666
0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.25,0.6416666666666667
0,Male,0,0,0,3,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.4,1.68
0,Female,0,1,0,47,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),58.6,1.9533333333333331
0,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,2.341666666666667
0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.1,3.803333333333333
1,Female,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,50.8,1.6933333333333331
0,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.9,0.83
0,Male,0,0,0,63,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.5,0.6833333333333333
0,Female,0,1,1,53,1,0,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),60.6,2.02
0,Female,0,1,1,3,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,80.0,2.6666666666666665
0,Male,0,1,0,9,1,1,DSL,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),69.05,2.3016666666666667
0,Female,0,0,0,66,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Bank transfer (automatic),92.15,3.0716666666666668
0,Male,0,1,1,6,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.15,1.6383333333333332
0,Male,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,0.6549999999999999
1,Female,0,1,1,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3.335
0,Female,0,1,1,18,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.65,0.8216666666666667
0,Male,0,1,1,38,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.05,0.8350000000000001
1,Female,0,1,0,53,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),106.1,3.536666666666666
1,Female,0,0,0,17,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,3.146666666666667
0,Female,0,0,0,45,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,115.65,3.855
0,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),107.35,3.578333333333333
1,Female,0,0,0,42,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.2,3.506666666666667
0,Female,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.7,0.8233333333333334
1,Male,1,1,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),49.25,1.6416666666666666
1,Female,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1.3433333333333333
0,Female,0,0,0,2,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,54.35,1.8116666666666668
0,Male,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Electronic check,24.5,0.8166666666666667
0,Female,0,0,0,45,1,0,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),62.55,2.085
0,Male,0,1,0,46,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.4,1.346666666666667
0,Male,0,1,1,72,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,80.8,2.6933333333333334
0,Female,0,0,1,53,1,1,DSL,0,1,1,1,1,1,One year,1,Electronic check,84.6,2.82
0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,3.6566666666666663
0,Male,1,1,0,49,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,88.2,2.94
1,Female,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,3.35
1,Male,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,2.498333333333333
0,Female,0,0,0,44,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),88.15,2.938333333333333
1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,2.675
0,Female,0,1,0,55,1,1,DSL,1,1,1,1,1,1,One year,1,Electronic check,90.15,3.0050000000000003
1,Female,0,0,0,18,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,96.05,3.2016666666666667
0,Male,1,1,0,59,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.25,1.675
0,Female,0,0,1,34,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.15,3.871666666666667
0,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.1,2.67
0,Female,1,1,0,43,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.5,3.15
0,Female,0,1,1,10,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,65.5,2.183333333333333
0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,0.6666666666666666
0,Female,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.15,2.305
0,Male,0,1,1,50,1,0,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),44.8,1.4933333333333332
0,Male,1,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,99.0,3.3
0,Female,0,1,1,13,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.15,1.805
0,Male,1,0,0,5,0,0,DSL,0,0,1,1,1,0,Month-to-month,0,Credit card (automatic),45.4,1.5133333333333332
0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,0.685
0,Female,0,0,0,39,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,0.6716666666666666
1,Female,1,0,0,37,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),106.75,3.558333333333333
0,Male,0,1,1,56,1,0,Fiber optic,0,1,1,1,0,0,One year,1,Mailed check,85.85,2.8616666666666664
0,Male,0,0,0,4,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Mailed check,94.9,3.1633333333333336
0,Male,0,1,1,14,1,0,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),61.4,2.0466666666666664
0,Male,0,1,1,71,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,97.2,3.24
0,Male,0,0,1,27,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.85,0.8616666666666667
0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2.3433333333333333
0,Male,0,1,1,41,1,0,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),60.3,2.01
1,Male,0,1,1,29,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.75,2.3583333333333334
1,Male,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.85,3.0283333333333333
1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,2.306666666666666
0,Male,0,1,0,32,1,1,DSL,1,0,0,1,1,0,One year,1,Credit card (automatic),72.8,2.4266666666666667
0,Female,0,1,0,49,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,99.4,3.313333333333333
1,Male,0,0,0,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,53.95,1.7983333333333331
0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,0.6333333333333333
1,Female,0,0,0,2,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,1.6466666666666667
1,Female,0,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),98.3,3.2766666666666664
0,Male,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9,2.73
0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),117.5,3.9166666666666665
0,Male,0,0,0,6,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),87.95,2.931666666666666
0,Male,0,1,1,67,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89.55,2.985
0,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.1,0.8366666666666667
0,Male,0,1,1,47,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),113.45,3.7816666666666663
0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.85,0.6950000000000001
0,Male,0,1,1,52,0,0,DSL,1,0,1,0,0,1,One year,0,Bank transfer (automatic),44.25,1.475
1,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),73.5,2.45
0,Female,0,0,0,32,0,0,DSL,1,0,0,0,0,0,One year,0,Mailed check,30.15,1.005
0,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,48.6,1.62
0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,0.6833333333333333
0,Female,0,1,1,26,0,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),38.85,1.2950000000000002
0,Female,0,0,0,49,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),67.4,2.246666666666667
0,Female,1,1,1,48,0,0,DSL,0,1,0,0,0,0,One year,0,Bank transfer (automatic),29.9,0.9966666666666666
0,Male,0,0,0,5,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.6,2.1866666666666665
0,Male,0,0,0,39,1,1,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),81.4,2.7133333333333334
0,Male,0,1,1,13,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,49.95,1.665
1,Female,0,0,0,4,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.4,3.146666666666667
0,Female,0,1,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),18.4,0.6133333333333333
0,Female,0,1,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.35,0.645
0,Male,0,0,0,38,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.5,2.316666666666667
0,Female,0,0,1,70,1,1,DSL,1,1,0,1,0,0,Two year,0,Electronic check,66.0,2.2
0,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,3.286666666666666
0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,0.6799999999999999
0,Male,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,79.85,2.661666666666666
0,Male,1,1,0,27,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),84.8,2.8266666666666667
1,Female,1,1,0,51,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,77.5,2.583333333333333
0,Female,1,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.45,3.181666666666666
0,Male,0,1,1,64,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Bank transfer (automatic),93.4,3.1133333333333337
0,Male,0,1,0,31,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card (automatic),88.65,2.955
0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.0,3.066666666666667
0,Female,0,1,1,22,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.15,2.671666666666667
0,Male,0,0,0,6,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.15,1.971666666666667
0,Female,0,1,1,49,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.75,2.058333333333333
0,Female,0,0,0,35,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,113.2,3.773333333333333
0,Female,0,1,1,63,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,63.55,2.118333333333333
1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.3,2.51
0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.95,3.898333333333333
0,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,0.6649999999999999
0,Male,0,0,0,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Mailed check,95.3,3.1766666666666667
0,Female,0,1,0,64,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.0,2.833333333333333
0,Female,0,1,1,66,1,0,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),58.2,1.94
0,Male,0,0,0,7,0,0,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),24.35,0.8116666666666668
0,Male,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,2.3316666666666666
0,Female,1,0,0,14,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,39.7,1.3233333333333337
0,Female,0,1,1,17,1,1,DSL,0,0,1,1,0,0,One year,1,Mailed check,61.95,2.065
0,Female,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,21.1,0.7033333333333334
0,Female,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,2.31
0,Female,0,1,1,22,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.8,2.5266666666666664
0,Male,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.0,0.6666666666666666
1,Female,0,0,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.45,3.4483333333333333
0,Male,0,0,1,23,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,0.66
0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.55,3.6516666666666655
0,Male,0,1,1,71,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.85,2.228333333333333
1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,2.33
0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,0.6733333333333333
1,Male,1,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.7,3.2233333333333336
0,Female,0,0,0,40,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.85,2.795
0,Male,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,0.65
0,Male,0,0,0,12,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.0,0.8333333333333334
0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,0.6783333333333333
0,Male,1,1,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.25,2.408333333333333
1,Female,0,0,0,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),48.55,1.6183333333333332
0,Male,0,0,0,66,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,104.25,3.475
1,Male,0,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,2.506666666666667
0,Male,0,1,1,53,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,71.85,2.395
0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.45,1.8483333333333332
0,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.5,3.55
0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),80.85,2.695
1,Male,0,1,1,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,2.3
0,Male,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,0.6666666666666666
0,Female,1,0,0,41,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),101.1,3.37
1,Female,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.7,1.5233333333333334
0,Male,0,0,0,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,51.15,1.7049999999999998
0,Male,0,1,1,58,0,0,DSL,1,1,1,0,1,0,One year,0,Mailed check,50.0,1.6666666666666667
1,Female,0,1,1,39,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Electronic check,89.55,2.985
0,Male,0,1,1,42,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Electronic check,97.1,3.2366666666666664
1,Male,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,110.85,3.695
1,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,2.6166666666666667
0,Male,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.2,0.64
0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.1,0.87
0,Male,0,0,1,43,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Electronic check,40.45,1.3483333333333334
1,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.5,2.683333333333333
0,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.35,2.478333333333333
0,Female,0,0,1,4,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Mailed check,57.2,1.9066666666666667
0,Female,1,1,1,70,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,107.9,3.5966666666666667
0,Female,1,0,0,59,1,1,Fiber optic,0,1,0,0,0,0,Two year,1,Credit card (automatic),79.2,2.64
0,Male,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.75,0.6583333333333333
1,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),90.8,3.0266666666666664
0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,0.6649999999999999
0,Male,0,0,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),100.9,3.3633333333333337
1,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.1,2.47
1,Male,0,0,0,10,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,110.1,3.67
1,Male,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.7,3.49
0,Female,0,1,0,35,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,56.85,1.895
0,Female,0,0,0,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,0.6783333333333333
0,Female,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.05,3.6016666666666666
0,Male,0,0,1,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.35,0.8450000000000001
1,Male,0,0,0,35,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.0,1.8333333333333333
0,Female,1,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Mailed check,109.75,3.658333333333333
1,Male,0,0,0,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),86.0,2.8666666666666667
0,Female,0,1,1,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.75,0.6916666666666667
0,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,0.6683333333333333
0,Female,0,0,1,21,0,0,DSL,1,1,1,1,1,0,Two year,0,Mailed check,53.15,1.7716666666666667
0,Female,0,0,1,34,1,0,DSL,1,0,1,1,1,0,Two year,0,Credit card (automatic),67.65,2.2550000000000003
0,Female,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.65,1.4883333333333333
1,Female,0,1,1,17,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,3.4733333333333336
1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.95,2.6983333333333333
0,Female,0,1,1,72,0,0,DSL,0,1,1,1,1,1,Two year,1,Electronic check,60.0,2.0
